Date,SPY,CBSH,CSTM,IWM,META,MSFT,PWR,QQQ,SRE,TSLA
2022-11-01,377.031982,69.423523,11.15,180.05397,95.199997,225.529037,141.941574,272.569672,71.02832,227.820007
2022-11-02,367.569885,68.564156,10.45,174.080948,90.540001,217.552444,136.464218,263.226746,70.60154,214.979996
2022-11-03,363.785065,67.802452,10.5,172.913803,88.910004,211.770172,144.07663,258.084686,71.57235,215.309998
2022-11-04,369.021088,68.720421,11.44,175.248062,90.790001,218.827515,146.431183,262.235962,72.613503,207.470001
2022-11-07,372.550995,69.198921,11.47,176.042526,96.720001,225.232498,146.91008,265.119141,70.212288,197.080002
2022-11-08,374.561005,69.72628,11.35,176.111176,96.470001,226.220932,147.418884,267.051147,71.15963,191.300003
2022-11-09,366.84433,69.159874,11.07,171.275864,101.470001,221.911392,142.709778,260.888611,70.381126,177.589996
2022-11-10,387.003906,71.161812,11.77,181.819397,111.870003,240.167603,146.720505,280.13913,73.082497,190.720001
2022-11-11,390.749573,70.263382,12.55,183.310196,113.019997,244.249817,144.13649,285.301025,72.529083,195.970001
2022-11-14,387.425537,71.015327,12.28,181.260361,114.220001,238.754166,141.861755,282.804321,72.979309,190.949997
2022-11-15,390.729889,70.800476,12.49,183.947723,117.080002,239.169327,143.717468,286.717834,72.89489,194.419998
2022-11-16,387.749146,70.302429,12.13,180.711105,113.230003,239.605438,146.391281,282.804321,73.823502,186.919998
2022-11-17,386.562714,69.833694,12.01,179.033936,111.449997,239.555862,148.406631,282.180145,72.26178,183.169998
2022-11-18,388.31781,71.357117,12.1,180.191269,112.050003,239.099915,148.316818,282.190002,74.025162,180.190002
2022-11-21,386.905884,72.148132,11.9,179.24971,109.860001,239.922653,148.596191,279.287079,74.461319,167.869995
2022-11-22,392.112427,72.841492,12.2,181.162262,111.440002,242.87645,147.448807,283.309601,75.19294,169.910004
2022-11-23,394.583405,72.431343,12.2,181.633041,112.239998,245.404022,145.862488,286.153107,76.445137,183.199997
2022-11-25,394.495117,73.183296,12.11,182.015549,111.410004,245.314804,148.177155,284.27063,76.660873,182.860001
2022-11-28,388.200165,71.474312,11.81,178.347382,108.779999,239.635178,143.228577,280.099518,76.482674,182.919998
2022-11-29,387.533417,71.630562,11.79,178.867203,109.459999,238.217743,144.216309,277.979248,75.657234,180.830002
2022-11-30,399.740967,73.163757,12.45,183.771164,118.099998,252.897583,149.533997,290.651154,77.941223,194.699997
2022-12-01,399.446808,69.385765,12.3,183.369034,120.440002,252.451538,151.37973,291.007843,78.424278,194.699997
2022-12-02,398.985931,69.228958,12.38,184.438126,123.489998,252.778656,152.71666,289.848633,77.819275,194.860001
2022-12-05,391.808502,67.063103,11.71,179.357605,122.43,248.000992,150.471848,284.984039,76.768745,182.449997
2022-12-06,386.160645,66.43589,11.89,176.611389,114.120003,242.965637,149.244659,279.079041,77.547272,179.820007
2022-12-07,385.503754,65.740067,11.49,176.091568,113.93,242.222229,147.967621,277.939636,76.173126,174.039993
2022-12-08,388.523682,66.063484,11.64,177.366592,115.330002,245.225601,149.962997,281.228973,76.023048,173.440002
2022-12-09,385.621399,65.524467,11.59,175.189224,115.900002,243.263,147.798004,279.43573,75.577515,179.050003
2022-12-12,391.180969,65.80867,11.75,177.248917,114.709999,250.29068,149.913132,282.942963,77.631691,167.820007
2022-12-13,394.142151,65.50486,11.91,178.717026,120.150002,254.661942,152.187851,285.98465,77.223671,160.949997
2022-12-14,391.622192,64.79924,12.22,177.544495,121.589996,254.959305,151.738907,283.864441,76.79689,156.800003
2022-12-15,382.042511,63.927032,11.44,173.100693,116.150002,246.821457,144.485687,274.333282,75.933945,157.669998
2022-12-16,377.531982,63.407604,11.28,171.809921,119.43,242.539429,142.939255,271.717621,73.781288,150.229996
2022-12-19,374.330658,63.270405,11.47,169.484573,114.480003,238.336685,142.031357,267.899017,73.762527,149.869995
2022-12-20,374.842896,63.633015,11.61,170.381226,117.089996,239.674835,142.330643,267.690491,73.410789,137.800003
2022-12-21,380.447723,64.740433,11.99,173.317444,119.760002,242.281708,144.375946,271.573639,74.60067,137.570007
2022-12-22,375.020203,64.926651,11.66,171.051254,117.120003,236.096558,142.260818,264.929565,74.743446,125.349998
2022-12-23,377.177399,65.465668,11.75,171.829651,118.040001,236.63179,143.867126,265.525391,75.081375,123.150002
2022-12-27,375.690002,65.544067,11.93,170.676819,116.879997,234.87738,143.63765,261.771332,75.600166,109.099998
2022-12-28,371.020966,65.80867,11.58,168.026321,115.620003,232.468735,140.993774,258.315247,74.400764,112.709999
2022-12-29,377.699493,67.023903,11.87,172.282898,120.260002,238.891785,142.37056,264.611725,74.191345,121.82
2022-12-30,376.70459,66.710297,11.83,171.800095,120.339996,237.712234,142.250793,264.45285,73.553574,123.18
2023-01-03,375.118713,66.259476,12.12,170.854172,124.739998,237.474335,140.36409,262.665192,73.158539,108.099998
2023-01-04,378.014709,66.484879,12.7,172.982468,127.370003,227.086456,138.307709,263.916504,73.791542,113.639999
2023-01-05,373.700256,66.308487,12.82,171.130066,126.940002,220.35611,135.332916,259.785095,72.573112,110.339996
2023-01-06,382.27002,68.111732,13.12,174.972824,130.020004,222.953094,138.876694,266.955566,73.553574,113.059998
2023-01-09,382.053314,66.994499,13.2,175.268402,129.470001,225.12384,138.397552,268.683594,74.786285,119.769997
2023-01-10,384.732605,67.14151,13.48,177.859787,132.990005,226.838654,139.266022,270.957886,74.967148,118.849998
2023-01-11,389.598602,67.631516,13.43,180.076736,132.889999,233.69783,140.443954,275.645477,77.132721,123.220001
2023-01-12,391.01709,68.121521,13.68,183.101669,136.710007,236.413727,147.551498,277.135162,76.594894,123.559998
2023-01-13,392.533997,68.660538,13.55,184.303772,136.979996,237.127411,148.24028,279.041992,76.54731,122.400002
2023-01-17,391.814941,67.670723,13.89,184.077148,135.360001,238.237579,148.010712,279.608093,76.994705,131.490005
2023-01-18,385.628937,65.181458,14.1,181.101486,133.020004,233.737457,144.047653,275.973236,74.576866,128.779999
2023-01-19,382.821655,64.583633,13.75,179.367325,136.149994,229.891571,143.239075,273.261963,74.143753,127.169998
2023-01-20,389.953278,64.260239,14.08,182.323273,139.369995,238.108719,145.984268,280.740295,75.19561,133.419998
2023-01-23,394.632141,64.515038,14.39,184.579651,143.270004,240.447968,149.288467,286.977203,75.552567,143.75
2023-01-24,394.208557,64.701241,14.32,184.185532,143.139999,239.91272,151.245026,286.391235,75.733429,143.889999
2023-01-25,394.356323,64.368042,14.44,184.697891,141.5,238.49527,148.629623,285.755646,75.666794,144.429993
2023-01-26,398.69043,64.09362,14.77,185.791611,147.300003,245.820343,149.797562,291.327148,76.390244,160.270004
2023-01-27,399.606476,64.113228,14.54,186.796616,151.740005,245.978943,149.737686,294.227142,77.023254,177.899994
2023-01-30,394.592712,63.887825,14.43,184.195404,147.059998,240.576843,148.839249,288.278229,76.742455,166.660004
2023-01-31,400.394562,65.230453,14.53,188.668732,148.970001,245.632004,151.923859,292.598358,76.309341,173.220001
2023-02-01,404.649872,64.720848,14.97,191.634537,153.119995,250.528595,152.602646,298.855133,76.095161,181.410004
2023-02-02,410.540314,65.90667,15.62,195.40831,188.770004,262.274445,151.414734,309.581055,76.690094,188.270004
2023-02-03,406.176666,66.445686,15.84,194.097839,186.529999,256.079376,152.163406,304.079071,74.200867,189.979996
2023-02-06,403.694366,65.681259,14.62,191.289673,186.059998,254.51326,152.452927,301.506805,75.02903,194.759995
2023-02-07,408.974152,66.386879,14.78,192.708527,191.619995,265.208435,153.301422,307.753662,74.772011,196.809998
2023-02-08,404.502075,65.495064,14.45,189.890533,183.429993,264.385712,152.093536,302.281464,73.496452,201.289993
2023-02-09,400.995453,65.044258,14.2,187.141479,177.919998,261.303009,152.19339,299.609894,72.706375,207.320007
2023-02-10,401.931213,65.259857,13.99,187.515915,174.149994,260.787628,151.075317,297.643524,74.786285,196.889999
2023-02-13,406.649475,65.563667,14.02,189.772293,179.429993,268.935364,154.020157,302.410583,75.095657,194.639999
2023-02-14,406.462341,65.10305,14.28,189.683594,179.479996,269.777954,153.930328,304.645142,74.65303,209.25
2023-02-15,407.782257,65.534271,14.57,191.60498,177.160004,267.621613,155.727188,306.979004,75.385986,214.240005
2023-02-16,402.167572,64.975647,14.09,189.772293,172.440002,260.496796,155.048386,301.218811,74.948112,202.039993
2023-02-17,401.162872,65.681259,14.16,190.294525,172.880005,256.432587,154.629105,299.093475,75.433586,208.309998
2023-02-21,393.115143,65.014847,13.93,184.678192,172.080002,251.076584,148.439957,292.012421,73.972404,197.369995
2023-02-22,392.573425,64.701241,15.81,185.180695,171.119995,249.923904,148.140472,292.230896,73.848663,200.860001
2023-02-23,394.661652,64.554237,16.4,186.501038,172.039993,253.163345,159.340851,294.783295,74.086639,202.070007
2023-02-24,390.44577,65.426468,15.48,184.757019,170.389999,247.648346,160.35907,289.847351,73.905777,196.880005
2023-02-27,391.775543,65.338249,15.58,185.407318,169.539993,248.582428,162.615128,291.923004,73.715393,207.630005
2023-02-28,390.327576,64.828659,15.99,185.417175,174.940002,247.847076,161.117722,291.545624,71.373711,205.710007
2023-03-01,388.830292,64.368042,16.389999,185.653656,173.419998,244.716949,159.370789,289.201874,70.374214,202.770004
2023-03-02,391.854309,64.05442,16.5,186.097061,174.529999,249.526428,159.770111,291.595276,70.769264,190.899994
2023-03-03,398.138824,64.701241,16.68,188.688431,185.25,253.680069,162.834717,297.623657,71.816353,197.789993
2023-03-06,398.414612,64.228897,16.200001,185.92955,184.899994,255.250107,163.084274,297.961304,71.897263,193.809998
2023-03-07,392.307434,62.742981,15.87,183.771683,184.509995,252.547241,162.684998,294.306549,70.583633,187.710007
2023-03-08,392.947754,62.772507,16.059999,183.860397,184.970001,252.100082,162.145935,295.776428,70.735931,182
2023-03-09,385.697906,60.637112,15.43,178.746582,181.690002,250.728806,160.269226,290.651825,70.259979,172.919998
2023-03-10,380.132507,59.662907,14.91,173.593353,179.509995,247.022308,157.074829,286.570007,68.589394,173.440002
2023-03-13,379.590729,57.921143,14.29,170.765488,180.899994,252.31871,155.597412,288.695343,68.522766,174.479996
2023-03-14,385.865387,58.905193,14.64,173.928375,194.020004,259.145386,159.460648,295.329468,69.893509,183.259995
2023-03-15,383.452057,58.295082,13.87,171.061096,197.75,263.766052,155.068314,296.878754,69.660286,180.449997
2023-03-16,390.179749,59.653065,14.29,173.396286,204.929993,274.458221,156.935059,304.704742,70.769264,184.130005
2023-03-17,385.617523,57.212627,13.79,168.716034,195.610001,277.667847,154.828766,303.264709,69.174805,180.130005
2023-03-20,389.32547,57.901463,14.03,170.903442,197.809998,270.513245,157.014908,304.340912,70.207626,183.25
2023-03-21,394.437531,59.771152,14.58,174.056473,202.160004,272.053436,161.337341,308.687622,70.430161,197.580002
2023-03-22,387.713745,57.065018,14.34,169.120026,199.809998,270.572876,158.282715,304.490112,68.693474,191.149994
2023-03-23,388.761871,55.697189,14.08,168.3694,204.279999,275.908997,158.691986,308.1008,67.575996,192.220001
2023-03-24,391.312927,56.86821,13.89,169.89238,206.009995,278.800659,160.49881,309.234711,69.070808,190.410004
2023-03-27,392.044647,57.133904,14.37,171.781281,202.839996,274.637085,162.165894,307.116058,69.815796,191.809998
2023-03-28,391.164642,57.586563,14.63,171.534058,200.679993,273.494354,162.994446,305.484802,70.362427,189.190002
2023-03-29,396.850159,58.423008,14.77,173.482285,205.350006,278.741028,165.170639,311.054993,71.813698,193.880005
2023-03-30,399.173859,57.340549,15.04,173.244949,207.839996,282.258698,166.22879,313.999237,72.35067,195.279999
2023-03-31,404.800049,57.419273,15.28,176.429382,211.940002,286.481903,166.348572,319.221252,73.124687,207.460007
2023-04-03,406.34256,57.852261,15.12,176.508499,213.070007,285.41864,165.500046,318.445404,72.360359,194.770004
2023-04-04,404.088074,57.320873,14.76,173.413071,214.720001,285.368958,162.36554,317.371185,72.689301,192.580002
2023-04-05,403.03009,56.208893,14.39,171.712067,211.479996,282.546844,159.630341,314.237946,74.082527,185.520004
2023-04-06,404.602295,55.451176,14.09,171.969193,216.100006,289.761078,158.931213,316.356567,75.14679,185.059998
2023-04-10,405.017548,55.411816,14.51,173.80864,214.75,287.565033,161.338181,316.177551,75.122597,184.509995
2023-04-11,405.126343,54.919792,14.59,175.183304,213.850006,281.046387,163.525467,314.148407,74.861374,186.789993
2023-04-12,403.475037,54.555695,14.19,173.897659,214,281.70224,164.793869,311.37326,74.474373,180.539993
2023-04-13,408.83429,55.09692,14.49,176.20192,220.350006,288.012177,164.833817,317.470642,74.866211,185.899994
2023-04-14,407.835602,54.260479,14.5,174.560257,221.490005,284.33551,165.812607,316.87384,74.029305,185
2023-04-17,409.299011,55.539742,14.44,176.805176,218.860001,286.978729,166.641586,317.142395,74.972633,187.039993
2023-04-18,409.565979,53.414192,14.69,176.053574,217.889999,286.551453,167.580383,317.162262,75.475746,184.309998
2023-04-19,409.496796,53.512604,14.76,176.281036,215.699997,286.630951,165.802612,317.013062,76.428749,180.589996
2023-04-20,407.262115,53.502762,14.18,175.371201,213.070007,284.305664,167.081024,314.596008,75.920799,162.990005
2023-04-21,407.578522,53.69957,14.11,175.598648,212.889999,283.957947,165.59288,314.924255,75.853081,165.080002
2023-04-24,408.003693,53.443718,14.08,175.47998,212.789993,279.993073,168.059799,314.267792,76.361023,162.550003
2023-04-25,401.5271,51.564182,13.6,171.148346,207.550003,273.683167,167.011124,308.339508,76.423904,160.669998
2023-04-26,399.826416,52.459667,14.12,169.496796,209.399994,293.507294,163.865036,310.209534,74.658195,153.75
2023-04-27,407.786163,54.378567,14.51,171.761505,238.559998,302.907623,168.758926,318.644348,75.509605,160.190002
2023-04-28,411.266724,54.959152,14.85,173.264725,240.320007,305.322357,169.428085,320.84259,75.219353,164.309998
2023-05-01,410.85141,54.644257,14.3,173.363617,243.179993,303.633057,168.998627,320.474548,75.688599,161.830002
2023-05-02,406.233734,52.823765,14,169.803375,239.240005,303.483978,167.909973,317.679504,74.111549,160.309998
2023-05-03,403.445374,52.253017,14.06,170.426422,237.029999,302.480377,168.009857,315.600647,73.830971,160.610001
2023-05-04,400.587769,49.832253,14.47,168.517746,233.520004,303.483978,165.143463,314.486603,74.251846,161.199997
2023-05-05,408.003693,50.708057,14.93,172.522995,232.779999,308.690979,170.856308,321.170837,74.943619,170.059998
2023-05-08,408.112488,50.107784,15.46,172.127426,233.270004,306.703552,168.669052,321.966553,74.948441,171.789993
2023-05-09,406.322723,49.68465,15.1,171.613174,233.369995,305.063965,170.786392,319.92746,75.325775,169.149994
2023-05-10,408.221222,48.552994,15.11,172.483459,233.080002,310.340485,171.215836,323.408875,75.267731,168.539993
2023-05-11,407.509308,47.755909,14.89,171.158264,235.789993,308.154327,171.375641,324.463257,74.246994,172.080002
2023-05-12,406.975342,47.972404,14.72,170.812119,233.809998,307.021576,173.632828,323.299438,74.155083,167.979996
2023-05-15,408.379456,48.956451,15.45,172.898819,238.860001,307.508453,174.591629,325.050079,72.819916,166.350006
2023-05-16,405.65036,47.559101,15.35,170.376984,238.820007,309.774078,169.478012,325.418091,70.386627,166.520004
2023-05-17,410.574554,49.369751,15.91,174.174545,242.490005,312.701935,169.547928,329.356995,71.02034,173.860001
2023-05-18,414.529694,48.858047,16.049999,175.232742,246.850006,317.203247,171.675278,335.474274,71.165474,176.889999
2023-05-19,413.926544,47.854321,15.77,174.164673,245.639999,317.023956,171.495499,334.718323,70.541428,180.139999
2023-05-22,414.094604,48.326664,15.77,176.290924,248.320007,319.852234,170.776398,335.842316,70.667206,188.869995
2023-05-23,409.447327,47.992085,15.39,175.46019,246.740005,313.956696,166.401871,331.585052,70.870377,185.770004
2023-05-24,406.480957,47.185165,15.14,173.600967,249.210007,312.552551,166.351929,329.884216,70.49305,182.899994
2023-05-25,410.001038,47.529583,15.11,172.246109,252.690002,324.572632,172.634064,337.911224,69.457817,184.470001
2023-05-26,415.310822,47.834637,15.36,174.204224,262.040009,331.513855,173.782639,346.544983,69.588425,193.169998
2023-05-30,415.469025,47.972404,15.33,173.561417,262.519989,329.840759,180.94368,348.116577,69.544884,201.160004
2023-05-31,413.165192,47.185165,14.9,171.85054,264.720001,327.03244,177.35817,346.137177,69.433617,203.929993
2023-06-01,417.090668,47.883839,15.33,173.709747,272.609985,331.205078,175.830078,350.135803,69.748055,207.520004
2023-06-02,423.122284,50.041035,15.94,180.009384,272.609985,334.013458,179.855057,352.761719,69.936729,213.970001
2023-06-05,422.311462,47.844257,16.129999,177.596344,271.390015,334.551239,179.006104,353.010376,70.149582,217.610001
2023-06-06,423.231049,49.942085,16.389999,182.274094,271.119995,332.300537,181.393112,352.950714,70.178612,221.309998
2023-06-07,421.767609,51.495659,16.440001,185.68454,263.600006,322.043152,183.700226,346.962769,71.697601,224.570007
2023-06-08,424.318695,50.901936,16.379999,184.990341,264.579987,323.915375,183.140915,351.269684,72.123314,234.860001
2023-06-09,425.080048,50.476433,15.94,183.492874,264.950012,325.439056,182.601608,352.612518,71.45089,244.399994
2023-06-12,428.93634,49.744175,16.23,184.2565,271.049988,330.478149,185.148422,358.570618,71.194489,249.830002
2023-06-13,431.764313,50.298321,16.459999,186.36879,271.320007,332.908051,184.76889,361.325897,70.923584,258.709991
2023-06-14,432.278442,48.645782,16.620001,184.365585,273.350006,335.945435,184.85878,363.951813,71.252541,256.790009
2023-06-15,437.637695,49.73428,16.790001,185.882874,281.829987,346.66095,185.567902,368.288635,71.881424,255.899994
2023-06-16,436.146973,49.120762,16.67,184.395325,281,340.914795,185.717712,365.971008,71.692764,260.540009
2023-06-20,433.884186,47.913525,16.440001,183.592056,284.329987,336.652496,185.517944,365.447113,71.320267,274.450012
2023-06-21,431.661072,47.141682,16.559999,183.165619,281.640015,332.18103,190.701477,360.466919,71.837898,259.459991
2023-06-22,433.219269,45.894867,16.35,181.807007,284.880005,338.305634,189.073517,364.720001,70.880058,264.609985
2023-06-23,429.944092,45.212078,16.09,179.069946,288.730011,333.63501,186.376892,361.10437,69.540047,256.600006
2023-06-26,428.187469,46.14225,16.299999,179.248444,278.470001,327.241577,190.272003,356.26358,70.652687,241.050003
2023-06-27,432.881836,46.617229,16.719999,181.836761,287.049988,333.18689,194.41684,362.389221,70.759117,250.210007
2023-06-28,433.100189,46.211517,16.620001,182.729279,285.290009,334.461609,193.477997,363.096466,70.207634,256.23999
2023-06-29,434.807159,47.468235,16.969999,184.83168,281.529999,333.664886,194.606613,362.369354,70.091522,257.5
2023-06-30,439.938202,48.190598,17.200001,185.714294,286.980011,339.132202,196.285187,367.957153,70.430161,261.769989
2023-07-03,440.444366,48.74474,17.17,186.09111,286.019989,336.592743,195.545807,368.823669,71.399002,279.820007
2023-07-05,439.789337,48.517143,16.84,184.236664,294.369995,336.752075,194.986267,368.813721,71.910469,282.480011
2023-07-06,436.34549,47.567188,16.48,181.261566,291.98999,339.859192,192.368469,366.004883,70.921959,276.540009
2023-07-07,435.243866,48.131222,16.99,183.175552,290.529999,335.825928,193.437576,364.789703,70.882614,274.429993
2023-07-10,436.34549,48.705158,17.059999,186.309296,294.100006,330.458191,199.622375,364.90921,71.039993,269.609985
2023-07-11,439.124359,48.814007,17.219999,188.223267,298.290009,331.095581,199.782227,366.712097,72.264565,269.790009
2023-07-12,442.657532,48.982227,17.83,190.276047,309.339996,335.806,198.263519,371.343689,73.144875,271.98999
2023-07-13,446.170868,49.457207,18.43,191.813187,313.410004,341.243439,198.103653,377.648621,73.55307,277.899994
2023-07-14,445.892975,48.408291,17.780001,189.938873,308.869995,343.812775,195.965439,377.568939,73.002258,281.380005
2023-07-17,447.441223,49.021812,17.950001,191.971863,310.619995,344.300751,199.142776,381.094879,71.861282,290.380005
2023-07-18,450.765961,50.426956,17.950001,194.341995,312.049988,358.003845,199.442535,384.212494,71.339981,293.339996
2023-07-19,451.768372,53.078922,17.700001,195.165115,316.01001,353.612091,199.782227,384.122864,72.062927,291.26001
2023-07-20,448.771088,52.000328,17.67,193.459412,302.519989,345.436035,199.812225,375.268066,73.57766,262.899994
2023-07-21,448.771088,52.020115,17.629999,192.844543,294.26001,342.348846,201.320969,374.142548,74.295685,260.019989
2023-07-24,450.775909,52.801853,17.59,193.320557,291.609985,343.683289,203.638992,374.740173,74.384209,269.059998
2023-07-25,452.006531,52.277397,17.83,193.300735,294.470001,349.529053,205.227661,377.28006,74.462891,265.279999
2023-07-26,452.076019,53.118504,18.75,194.827942,298.570007,336.373657,202.479965,376.025055,74.728462,264.350006
2023-07-27,449.078766,51.594616,18.92,192.309036,311.709991,329.352783,201.460846,375.128632,73.454712,255.710007
2023-07-28,453.475372,52.465412,18.99,194.798172,325.480011,336.971161,200.311798,381.961456,73.425201,266.440002
2023-07-31,454.338837,52.623737,19.09,197.05925,318.600006,334.531311,201.450836,382.160645,73.287498,267.429993
2023-08-01,453.038696,53.029446,18.82,196.156799,322.709991,334.949554,201.720627,381.2742,72.412102,261.070007
2023-08-02,446.736572,52.821648,18.35,193.489136,314.309998,326.146118,202.150269,372.907471,72.230133,254.110001
2023-08-03,445.456268,53.029446,18.33,192.94371,313.190002,325.30957,203.169388,372.309845,70.47934,259.320007
2023-08-04,443.441589,52.772167,18.209999,192.556946,310.730011,326.424957,200.111954,370.566772,69.80558,253.860001
2023-08-07,447.312195,53.237247,18.25,192.685867,316.559998,328.7453,201.950409,373.704285,70.031799,251.449997
2023-08-08,445.366974,52.782063,18.120001,191.476013,312.640015,324.702087,202.529938,370.526917,70.47934,249.699997
2023-08-09,442.389587,52.435722,17.959999,189.978561,305.209991,320.897919,203.269318,366.453094,70.715401,242.190002
2023-08-10,442.54837,52.039909,17.940001,189.135605,305.73999,321.594971,200.261826,367.130402,70.326881,245.339996
2023-08-11,442.290314,52.128963,17.59,189.403381,301.640015,319.682953,200.002045,364.789703,70.990814,242.649994
2023-08-14,444.731781,51.614403,17.540001,189.076126,306.190002,322.700439,203.369232,368.883453,70.09082,239.759995
2023-08-15,439.551178,50.426956,17.110001,186.577042,301.950012,320.529388,203.02951,364.969025,68.871162,232.960007
2023-08-16,436.325684,50.090511,16.969999,184.296143,294.290009,319.751007,200.601563,361.10437,69.490837,225.600006
2023-08-17,433.000916,50.041035,17.200001,182.124344,285.089996,316.238159,200.241867,357.160065,69.697388,219.220001
2023-08-18,433.20932,49.73428,17.17,183.116043,283.25,315.838959,202.899628,356.711853,69.554756,215.490005
2023-08-21,436.027893,49.2593,17.07,182.848282,289.899994,321.228027,203.399216,362.458984,69.943283,231.279999
2023-08-22,434.846893,48.131222,17.24,182.302856,287.600006,321.806824,206.45665,361.94104,70.130165,233.190002
2023-08-23,439.690094,48.695259,17.290001,184.246567,294.23999,326.337646,208.075272,367.648346,70.680984,236.860001
2023-08-24,433.596375,48.566624,17.1,181.697922,286.75,319.321899,201.3909,359.789581,69.61869,230.039993
2023-08-25,436.653168,48.6161,16.93,182.471451,285.5,322.325806,205.097794,362.578491,70.385895,238.589996
2023-08-28,439.42215,49.348358,17.09,184.097824,290.26001,323.044342,207.505753,365.307648,70.385895,238.820007
2023-08-29,445.773895,49.595741,17.610001,186.666306,297.98999,327.744781,208.424988,373.285919,70.533432,257.179993
2023-08-30,447.609924,48.814007,17.709999,187.370407,295.100006,328.124023,209.464111,375.367645,69.687546,256.899994
2023-08-31,446.954895,48.576515,18,187.043137,295.890015,327.09613,209.693909,376.493195,69.067886,258.079987
2023-09-01,447.788574,49.427525,18.1,189.264542,296.380005,327.994293,212.181824,376.094757,68.910507,245.009995
2023-09-05,445.853241,48.760925,17.620001,185.277924,300.149994,332.874359,208.634811,376.572876,68.064621,256.48999
2023-09-06,442.856049,47.467533,17.549999,184.583755,299.170013,332.20575,208.914581,373.256073,68.467896,251.919998
2023-09-07,441.496368,46.582058,17.48,182.798706,298.670013,329.24176,208.524902,370.5867,69.303947,251.490005
2023-09-08,442.161316,46.980026,17.5,182.392105,297.890015,333.592896,206.326752,371.104614,70.080986,248.5
2023-09-11,445.069244,46.482567,17.370001,182.828445,307.559998,337.255493,204.867966,375.477234,69.992462,273.579987
2023-09-12,442.627747,46.960129,17.23,182.649948,301.660004,331.097961,204.318436,371.313782,70.120331,267.480011
2023-09-13,443.14389,46.78104,17.059999,181.449997,305.059998,335.379303,200.161926,372.72818,70.73999,271.299988
2023-09-14,446.964813,47.915249,17.77,184.00856,311.720001,338.013947,202.619858,375.776031,72.323578,276.040009
2023-09-15,441.579651,48.273418,17.530001,182.084686,300.309998,329.551117,199.072845,369.341614,71.900627,274.390015
2023-09-18,441.838623,47.716263,17.309999,180.874817,302.549988,328.393463,197.534134,369.726654,72.303902,265.279999
2023-09-19,440.922302,47.9053,17.49,180.170715,305.070007,327.984283,195.965439,368.938629,72.313736,266.5
2023-09-20,436.868774,47.974945,17.700001,178.365829,299.670013,320.12027,195.086182,363.62207,72.126862,262.589996
2023-09-21,429.648041,47.179005,17.299999,175.599014,295.730011,318.882782,186.313553,356.958862,70.779335,255.699997
2023-09-22,428.681976,46.940228,17.440001,175.202332,299.079987,316.367889,188.291901,357.008728,70.641632,244.880005
2023-09-25,430.48465,47.596874,16.950001,175.985779,300.829987,316.89682,187.422623,358.704468,70.484261,246.990005
2023-09-26,424.160278,46.741245,16.610001,173.723068,298.959991,311.507751,184.694916,353.318054,68.654335,244.119995
2023-09-27,424.32959,47.318298,17.280001,175.347122,297.73999,312.156433,189.96048,354.145996,68.842789,240.5
2023-09-28,426.789612,47.65657,18.059999,176.931305,303.959991,313.00473,188.76149,357.108521,67.216179,246.380005
2023-09-29,425.753845,47.73616,18.200001,176.094376,300.209991,315.110443,186.992233,357.367828,67.47406,250.220001
2023-10-02,425.584503,46.402973,17.860001,173.434128,306.820007,321.148163,176.566559,360.350342,64.73661,251.600006
2023-10-03,419.887604,46.014954,17.139999,170.514832,300.940002,312.755219,169.299576,354.026306,65.797867,246.529999
2023-10-04,422.945221,46.363174,17.219999,170.594543,305.579987,318.313934,171.678589,358.844116,65.94664,261.160004
2023-10-05,422.785858,47.348145,16.709999,170.72406,304.790009,318.713104,168.160049,357.786804,65.708603,260.049988
2023-10-06,427.805511,47.686417,17.110001,172.368027,315.429993,326.597137,172.638199,363.781647,66.581413,260.529999
2023-10-09,430.544403,47.746113,16.98,173.36438,318.359985,329.151947,173.817703,365.636963,67.940216,259.670013
2023-10-10,432.785309,48.074432,17.23,175.327179,321.839996,327.724854,177.556152,367.661835,67.989815,263.619995
2023-10-11,434.558136,48.024689,17.35,175.028275,327.820007,331.746674,179.245453,370.285248,68.703926,262.98999
2023-10-12,431.908875,47.437687,16.66,171.072784,324.160004,330.489227,177.836044,368.998474,67.900543,258.869995
2023-10-13,429.757599,47.059616,16.639999,169.64801,314.690002,327.066193,173.457855,364.360168,68.922127,251.119995
2023-10-16,434.279266,48.044586,16.76,172.38797,321.149994,331.966248,176.306671,368.479797,70.330528,253.919998
2023-10-17,434.259338,49.059406,16.98,174.310913,324,331.38739,179.325409,367.272858,69.993301,254.850006
2023-10-18,428.472778,48.661434,16.299999,170.72406,316.970001,329.441345,171.968475,362.454987,69.844528,242.679993
2023-10-19,424.708038,46.194038,16.309999,168.004028,312.809998,330.648895,168.669846,359.063568,68.981644,220.110001
2023-10-20,419.489227,45.079731,15.93,165.832001,308.649994,326.008331,164.631531,353.707092,67.999725,211.990005
2023-10-23,418.762146,44.005219,16.110001,164.427139,314.01001,328.652954,165.401215,354.774414,67.58316,212.080002
2023-10-24,421.919373,44.174358,16.280001,165.861893,312.549988,329.860504,167.180466,358.225677,69.209755,216.520004
2023-10-25,415.863892,43.855984,15.01,163.121933,299.529999,339.97998,168.160049,349.457825,69.596573,212.419998
2023-10-26,410.884094,44.73151,15.61,163.54039,288.350006,327.225861,167.180466,342.794647,70.221428,205.759995
